년,월,시도,시군구,대상가구수(호),가구당 평균 전력 사용량(kWh),가구당 평균 전기요금(원)
2019,9,서울특별시,강동구,199121.0,244.0,26521.0
2019,9,서울특별시,강북구,155353.0,242.0,24785.0
2019,9,서울특별시,강서구,275738.0,262.0,28109.0
2019,9,서울특별시,관악구,296970.0,210.0,20840.0
2019,9,서울특별시,광진구,182836.0,240.0,26685.0
2019,9,서울특별시,구로구,203098.0,260.0,27251.0
2019,9,서울특별시,금천구,125937.0,231.0,23718.0
2019,9,서울특별시,노원구,223328.0,264.0,24900.0
2019,9,서울특별시,도봉구,147020.0,259.0,26031.0
2019,9,서울특별시,동대문구,185768.0,253.0,26819.0
2019,9,서울특별시,동작구,199109.0,247.0,26497.0
2019,9,서울특별시,마포구,190478.0,263.0,29318.0
2019,9,서울특별시,서대문구,155763.0,248.0,26952.0
2019,9,서울특별시,서초구,180818.0,319.0,42452.0
2019,9,서울특별시,성동구,141241.0,301.0,34088.0
2019,9,서울특별시,성북구,209714.0,270.0,29858.0
2019,9,서울특별시,송파구,282741.0,296.0,34369.0
2019,9,서울특별시,양천구,187940.0,295.0,33604.0
2019,9,서울특별시,영등포구,200921.0,247.0,26473.0
2019,9,서울특별시,용산구,120525.0,286.0,37997.0
2019,9,서울특별시,은평구,220541.0,261.0,28989.0
2019,9,서울특별시,종로구,85821.0,232.0,27654.0
2019,9,서울특별시,중구,70739.0,247.0,28082.0
2019,9,서울특별시,중랑구,189610.0,246.0,25565.0
2019,10,서울특별시,강남구,255595.0,235.0,26583.0
2019,10,서울특별시,강동구,198154.0,200.0,20123.0
2019,10,서울특별시,강북구,155375.0,192.0,18454.0
2019,10,서울특별시,강서구,276243.0,205.0,20288.0
2019,10,서울특별시,관악구,297102.0,166.0,15275.0
2019,10,서울특별시,광진구,182955.0,185.0,19042.0
2019,10,서울특별시,구로구,203152.0,204.0,19777.0
2019,10,서울특별시,금천구,126133.0,185.0,17671.0
2019,10,서울특별시,노원구,223383.0,219.0,19664.0
2019,10,서울특별시,도봉구,147047.0,214.0,20365.0
2019,10,서울특별시,동대문구,186602.0,197.0,19206.0
2019,10,서울특별시,동작구,199092.0,196.0,19478.0
2019,10,서울특별시,마포구,190679.0,204.0,20507.0
2019,10,서울특별시,서대문구,156723.0,201.0,20199.0
2019,10,서울특별시,서초구,181584.0,247.0,29643.0
2019,10,서울특별시,성동구,141120.0,227.0,23374.0
2019,10,서울특별시,성북구,209880.0,213.0,21747.0
2019,10,서울특별시,송파구,281907.0,231.0,24443.0
2019,10,서울특별시,양천구,187380.0,230.0,23742.0
2019,10,서울특별시,영등포구,201306.0,195.0,19244.0
2019,10,서울특별시,용산구,120612.0,218.0,25004.0
2019,10,서울특별시,은평구,220352.0,207.0,21297.0
2019,10,서울특별시,종로구,85881.0,185.0,20067.0
2019,10,서울특별시,중구,70863.0,199.0,20428.0
2019,10,서울특별시,중랑구,189990.0,196.0,19048.0
2019,11,서울특별시,강남구,255761.0,232.0,26089.0
2019,11,서울특별시,강동구,198910.0,205.0,21123.0
2019,11,서울특별시,강북구,155445.0,198.0,19384.0
2019,11,서울특별시,강서구,276490.0,205.0,20295.0
2019,11,서울특별시,관악구,297244.0,167.0,15624.0
2019,11,서울특별시,광진구,183377.0,185.0,18698.0
2019,11,서울특별시,구로구,203364.0,206.0,20132.0
2019,11,서울특별시,금천구,126461.0,188.0,18220.0
2019,11,서울특별시,노원구,223359.0,228.0,21223.0
2019,11,서울특별시,도봉구,147104.0,224.0,21980.0
2019,11,서울특별시,동대문구,187345.0,194.0,18946.0
2019,11,서울특별시,동작구,199013.0,196.0,19743.0
2019,11,서울특별시,마포구,190807.0,205.0,20656.0
2019,11,서울특별시,서대문구,156795.0,204.0,20787.0
2019,11,서울특별시,서초구,181485.0,245.0,29106.0
2019,11,서울특별시,성동구,141082.0,223.0,22560.0
2019,11,서울특별시,성북구,210155.0,214.0,22038.0
2019,11,서울특별시,송파구,282351.0,235.0,25057.0
2019,11,서울특별시,양천구,188010.0,235.0,24462.0
2019,11,서울특별시,영등포구,202588.0,193.0,18990.0
2019,11,서울특별시,용산구,120649.0,215.0,24276.0
2019,11,서울특별시,은평구,221129.0,209.0,21753.0
2019,11,서울특별시,종로구,85911.0,186.0,20362.0
2019,11,서울특별시,중구,70999.0,200.0,20482.0
2019,11,서울특별시,중랑구,190346.0,199.0,19660.0
2019,12,서울특별시,강남구,258293.0,243.0,28401.0
2019,12,서울특별시,강동구,199173.0,216.0,23073.0
2019,12,서울특별시,강북구,155482.0,209.0,21394.0
2019,12,서울특별시,강서구,276415.0,215.0,22085.0
2019,12,서울특별시,관악구,296934.0,175.0,17034.0
2019,12,서울특별시,광진구,183373.0,197.0,20794.0
2019,12,서울특별시,구로구,203368.0,217.0,22060.0
2019,12,서울특별시,금천구,126838.0,199.0,19996.0
2019,12,서울특별시,노원구,223384.0,240.0,23073.0
2019,12,서울특별시,도봉구,146520.0,237.0,24130.0
2019,12,서울특별시,동대문구,187364.0,207.0,20993.0
2019,12,서울특별시,동작구,198885.0,204.0,21151.0
2019,12,서울특별시,마포구,191772.0,215.0,22619.0
2019,12,서울특별시,서대문구,156899.0,218.0,23156.0
2019,12,서울특별시,서초구,181805.0,257.0,31244.0
2019,12,서울특별시,성동구,140908.0,236.0,24822.0
2019,12,서울특별시,성북구,210394.0,226.0,24262.0
2019,12,서울특별시,송파구,282285.0,245.0,26964.0
2019,12,서울특별시,양천구,188053.0,243.0,25912.0
2019,12,서울특별시,영등포구,203326.0,206.0,21260.0
2019,12,서울특별시,용산구,120999.0,228.0,26980.0
2019,12,서울특별시,은평구,220767.0,222.0,24107.0
2019,12,서울특별시,종로구,85937.0,202.0,23441.0
2019,12,서울특별시,중구,70968.0,215.0,23267.0
2019,12,서울특별시,중랑구,190365.0,212.0,21872.0
2020,1,서울특별시,전체,4705280.0,234.0,26193.0
2020,2,서울특별시,전체,4707557.0,233.0,26031.0
2020,3,서울특별시,전체,4714415.0,220.0,23630.0
2020,4,서울특별시,전체,4723785.0,222.0,23921.0
2020,5,서울특별시,전체,4731749.0,208.0,21524.0
2020,6,서울특별시,전체,4738702.0,222.0,24056.0
2020,1,서울특별시,강남구,258555.0,255.0,31054.0
2020,1,서울특별시,강동구,199344.0,235.0,26402.0
2020,1,서울특별시,강북구,155559.0,225.0,24548.0
2020,1,서울특별시,강서구,276637.0,229.0,24749.0
2020,1,서울특별시,관악구,297023.0,187.0,19298.0
2020,1,서울특별시,광진구,183442.0,210.0,23435.0
2020,1,서울특별시,구로구,203477.0,234.0,24989.0
2020,1,서울특별시,금천구,127050.0,212.0,22438.0
2020,1,서울특별시,노원구,223360.0,256.0,25888.0
2020,1,서울특별시,도봉구,146553.0,253.0,27169.0
2020,1,서울특별시,동대문구,187804.0,220.0,23713.0
2020,1,서울특별시,동작구,198873.0,217.0,23898.0
2020,1,서울특별시,마포구,191739.0,229.0,25351.0
2020,1,서울특별시,서대문구,158053.0,229.0,25582.0
2020,1,서울특별시,서초구,182828.0,268.0,34184.0
2020,1,서울특별시,성동구,141064.0,253.0,28156.0
2020,1,서울특별시,성북구,210658.0,243.0,27779.0
2020,1,서울특별시,송파구,280650.0,263.0,30647.0
2020,1,서울특별시,양천구,188161.0,258.0,28931.0
2020,1,서울특별시,영등포구,203535.0,219.0,23642.0
2020,1,서울특별시,용산구,121212.0,244.0,30623.0
2020,1,서울특별시,은평구,220471.0,236.0,27093.0
2020,1,서울특별시,종로구,86256.0,215.0,26713.0
2020,1,서울특별시,중구,71055.0,228.0,26053.0
2020,1,서울특별시,중랑구,191921.0,225.0,24379.0
2020,2,서울특별시,강남구,258590.0,250.0,30055.0
2020,2,서울특별시,강동구,199724.0,236.0,26371.0
2020,2,서울특별시,강북구,155683.0,225.0,24570.0
2020,2,서울특별시,강서구,276816.0,229.0,24705.0
2020,2,서울특별시,관악구,297273.0,187.0,19339.0
2020,2,서울특별시,광진구,181786.0,209.0,23313.0
2020,2,서울특별시,구로구,203740.0,233.0,24928.0
2020,2,서울특별시,금천구,127235.0,213.0,22637.0
2020,2,서울특별시,노원구,223396.0,255.0,25702.0
2020,2,서울특별시,도봉구,146527.0,252.0,26977.0
2020,2,서울특별시,동대문구,187923.0,218.0,23548.0
2020,2,서울특별시,동작구,198865.0,217.0,23865.0
2020,2,서울특별시,마포구,191972.0,228.0,25151.0
2020,2,서울특별시,서대문구,158307.0,227.0,25325.0
2020,2,서울특별시,서초구,183297.0,268.0,33913.0
2020,2,서울특별시,성동구,141005.0,253.0,28179.0
2020,2,서울특별시,성북구,210581.0,242.0,27590.0
2020,2,서울특별시,송파구,281313.0,263.0,30677.0
2020,2,서울특별시,양천구,188256.0,258.0,29027.0
2020,2,서울특별시,영등포구,203811.0,217.0,23119.0
2020,2,서울특별시,용산구,121254.0,243.0,30524.0
2020,2,서울특별시,은평구,220484.0,237.0,27153.0
2020,2,서울특별시,종로구,86283.0,212.0,26070.0
2020,2,서울특별시,중구,71126.0,224.0,25283.0
2020,2,서울특별시,중랑구,192310.0,223.0,24167.0
2020,3,서울특별시,강남구,258728.0,245.0,29092.0
2020,3,서울특별시,강동구,199820.0,224.0,24065.0
2020,3,서울특별시,강북구,155777.0,208.0,21415.0
2020,3,서울특별시,강서구,277213.0,217.0,22570.0
2020,3,서울특별시,관악구,297754.0,175.0,17152.0
2020,3,서울특별시,광진구,183389.0,200.0,21445.0
2020,3,서울특별시,구로구,204070.0,220.0,22467.0
2020,3,서울특별시,금천구,127418.0,200.0,20208.0
2020,3,서울특별시,노원구,223402.0,239.0,23069.0
2020,3,서울특별시,도봉구,146588.0,235.0,23952.0
2020,3,서울특별시,동대문구,187996.0,205.0,21094.0
2020,3,서울특별시,동작구,198949.0,204.0,21505.0
2020,3,서울특별시,마포구,192210.0,215.0,22688.0
2020,3,서울특별시,서대문구,158540.0,216.0,23146.0
2020,3,서울특별시,서초구,184192.0,258.0,32091.0
2020,3,서울특별시,성동구,140933.0,237.0,25223.0
2020,3,서울특별시,성북구,210534.0,227.0,24718.0
2020,3,서울특별시,송파구,281411.0,248.0,27687.0
2020,3,서울특별시,양천구,188344.0,245.0,26461.0
2020,3,서울특별시,영등포구,204061.0,209.0,21674.0
2020,3,서울특별시,용산구,121319.0,228.0,27137.0
2020,3,서울특별시,은평구,221817.0,221.0,24226.0
2020,3,서울특별시,종로구,86361.0,198.0,23151.0
2020,3,서울특별시,중구,71217.0,211.0,22823.0
2020,3,서울특별시,중랑구,192372.0,210.0,21715.0
2020,4,서울특별시,강남구,258806.0,242.0,28541.0
2020,4,서울특별시,강동구,200452.0,228.0,24931.0
2020,4,서울특별시,강북구,155963.0,211.0,21979.0
2020,4,서울특별시,강서구,278485.0,219.0,23059.0
2020,4,서울특별시,관악구,297966.0,178.0,17670.0
2020,4,서울특별시,광진구,183642.0,199.0,21532.0
2020,4,서울특별시,구로구,205174.0,220.0,22741.0
2020,4,서울특별시,금천구,127602.0,200.0,20367.0
2020,4,서울특별시,노원구,223418.0,242.0,23573.0
2020,4,서울특별시,도봉구,146677.0,237.0,24462.0
2020,4,서울특별시,동대문구,187815.0,208.0,21460.0
2020,4,서울특별시,동작구,199754.0,206.0,21903.0
2020,4,서울특별시,마포구,192459.0,215.0,22724.0
2020,4,서울특별시,서대문구,158602.0,215.0,23004.0
2020,4,서울특별시,서초구,184418.0,259.0,32351.0
2020,4,서울특별시,성동구,141131.0,239.0,25631.0
2020,4,서울특별시,성북구,210453.0,230.0,25161.0
2020,4,서울특별시,송파구,281743.0,252.0,28609.0
2020,4,서울특별시,양천구,188676.0,248.0,27297.0
2020,4,서울특별시,영등포구,206314.0,205.0,21228.0
2020,4,서울특별시,용산구,121375.0,229.0,27253.0
2020,4,서울특별시,은평구,222109.0,224.0,24778.0
2020,4,서울특별시,종로구,86745.0,194.0,22357.0
2020,4,서울특별시,중구,71359.0,206.0,22101.0
2020,4,서울특별시,중랑구,192647.0,210.0,21815.0
2020,5,서울특별시,강남구,258975.0,233.0,26847.0
2020,5,서울특별시,강동구,203053.0,214.0,22459.0
2020,5,서울특별시,강북구,156030.0,197.0,19449.0
2020,5,서울특별시,강서구,278728.0,205.0,20625.0
2020,5,서울특별시,관악구,298230.0,165.0,15606.0
2020,5,서울특별시,광진구,183615.0,187.0,19245.0
2020,5,서울특별시,구로구,205215.0,207.0,20404.0
2020,5,서울특별시,금천구,129189.0,186.0,17924.0
2020,5,서울특별시,노원구,223474.0,226.0,20970.0
2020,5,서울특별시,도봉구,146678.0,221.0,21704.0
2020,5,서울특별시,동대문구,187739.0,194.0,19198.0
2020,5,서울특별시,동작구,199763.0,195.0,19786.0
2020,5,서울특별시,마포구,192914.0,202.0,20483.0
2020,5,서울특별시,서대문구,158904.0,204.0,20923.0
2020,5,서울특별시,서초구,184554.0,246.0,29878.0
2020,5,서울특별시,성동구,140901.0,222.0,22697.0
2020,5,서울특별시,성북구,210210.0,216.0,22553.0
2020,5,서울특별시,송파구,281415.0,237.0,25443.0
2020,5,서울특별시,양천구,188701.0,235.0,24687.0
2020,5,서울특별시,영등포구,207926.0,193.0,19256.0
2020,5,서울특별시,용산구,122356.0,213.0,24402.0
2020,5,서울특별시,은평구,222350.0,210.0,22073.0
2020,5,서울특별시,종로구,86814.0,183.0,20292.0
2020,5,서울특별시,중구,71398.0,195.0,20265.0
2020,5,서울특별시,중랑구,192617.0,198.0,19615.0
2020,6,서울특별시,강남구,259230.0,259.0,32239.0
2020,6,서울특별시,강동구,203993.0,232.0,25713.0
2020,6,서울특별시,강북구,156035.0,206.0,20872.0
2020,6,서울특별시,강서구,277637.0,216.0,22308.0
2020,6,서울특별시,관악구,298506.0,176.0,17081.0
2020,6,서울특별시,광진구,183559.0,204.0,22238.0
2020,6,서울특별시,구로구,205307.0,217.0,22003.0
2020,6,서울특별시,금천구,129245.0,195.0,19307.0
2020,6,서울특별시,노원구,224528.0,237.0,22703.0
2020,6,서울특별시,도봉구,146973.0,231.0,23309.0
2020,6,서울특별시,동대문구,187554.0,207.0,21186.0
2020,6,서울특별시,동작구,199867.0,210.0,22109.0
2020,6,서울특별시,마포구,194375.0,220.0,23644.0
2020,6,서울특별시,서대문구,159268.0,216.0,23209.0
2020,6,서울특별시,서초구,185510.0,269.0,35032.0
2020,6,서울특별시,성동구,140793.0,237.0,25228.0
2020,6,서울특별시,성북구,210178.0,227.0,24303.0
2020,6,서울특별시,송파구,281284.0,253.0,28611.0
2020,6,서울특별시,양천구,190295.0,245.0,26692.0
2020,6,서울특별시,영등포구,208574.0,207.0,21731.0
2020,6,서울특별시,용산구,122393.0,237.0,29517.0
2020,6,서울특별시,은평구,222415.0,220.0,23638.0
2020,6,서울특별시,종로구,86836.0,197.0,22949.0
2020,6,서울특별시,중구,71736.0,214.0,23814.0
2020,6,서울특별시,중랑구,192611.0,209.0,21537.0
2020,7,서울특별시,전체,4746749.0,238.0,24826.0
2020,8,서울특별시,전체,4751818.0,276.0,29781.0
2020,9,서울특별시,전체,4756152.0,287.0,34306.0
2020,10,서울특별시,전체,4763625.0,210.0,21730.0
2020,11,서울특별시,전체,4772339.0,216.0,22803.0
2020,12,서울특별시,전체,4774486.0,231.0,25610.0
2020,7,서울특별시,강남구,259176.0,282.0,33663.0
2020,7,서울특별시,강동구,205983.0,244.0,25410.0
2020,7,서울특별시,강북구,156140.0,218.0,21548.0
2020,7,서울특별시,강서구,279998.0,230.0,22922.0
2020,7,서울특별시,관악구,298754.0,188.0,17645.0
2020,7,서울특별시,광진구,183957.0,221.0,23862.0
2020,7,서울특별시,구로구,205482.0,230.0,22217.0
2020,7,서울특별시,금천구,130414.0,204.0,19265.0
2020,7,서울특별시,노원구,224536.0,246.0,21958.0
2020,7,서울특별시,도봉구,147034.0,240.0,22788.0
2020,7,서울특별시,동대문구,187674.0,227.0,22949.0
2020,7,서울특별시,동작구,200764.0,222.0,22361.0
2020,7,서울특별시,마포구,194287.0,238.0,24818.0
2020,7,서울특별시,서대문구,159330.0,231.0,23177.0
2020,7,서울특별시,서초구,185386.0,291.0,36618.0
2020,7,서울특별시,성동구,140468.0,260.0,28139.0
2020,7,서울특별시,성북구,210050.0,242.0,25291.0
2020,7,서울특별시,송파구,281900.0,270.0,29769.0
2020,7,서울특별시,양천구,190359.0,257.0,26840.0
2020,7,서울특별시,영등포구,208679.0,222.0,22416.0
2020,7,서울특별시,용산구,122417.0,260.0,32694.0
2020,7,서울특별시,은평구,222707.0,233.0,24126.0
2020,7,서울특별시,종로구,87010.0,213.0,24071.0
2020,7,서울특별시,중구,71798.0,231.0,24700.0
2020,7,서울특별시,중랑구,192446.0,224.0,22309.0
2020,8,서울특별시,강남구,259725.0,338.0,45346.0
2020,8,서울특별시,강동구,206009.0,288.0,31199.0
2020,8,서울특별시,강북구,156109.0,246.0,23718.0
2020,8,서울특별시,강서구,280032.0,265.0,26619.0
2020,8,서울특별시,관악구,299139.0,218.0,20586.0
2020,8,서울특별시,광진구,184046.0,253.0,27427.0
2020,8,서울특별시,구로구,205367.0,270.0,26696.0
2020,8,서울특별시,금천구,130574.0,240.0,23550.0
2020,8,서울특별시,노원구,224532.0,286.0,25388.0
2020,8,서울특별시,도봉구,147172.0,279.0,26483.0
2020,8,서울특별시,동대문구,187587.0,253.0,24924.0
2020,8,서울특별시,동작구,200931.0,256.0,26275.0
2020,8,서울특별시,마포구,194158.0,278.0,30429.0
2020,8,서울특별시,서대문구,159525.0,275.0,29443.0
2020,8,서울특별시,서초구,185258.0,350.0,47573.0
2020,8,서울특별시,성동구,140245.0,290.0,30243.0
2020,8,서울특별시,성북구,211833.0,271.0,27985.0
2020,8,서울특별시,송파구,281946.0,311.0,34698.0
2020,8,서울특별시,양천구,190359.0,303.0,32646.0
2020,8,서울특별시,영등포구,209016.0,262.0,27941.0
2020,8,서울특별시,용산구,122386.0,304.0,42129.0
2020,8,서울특별시,은평구,223658.0,272.0,28290.0
2020,8,서울특별시,종로구,87247.0,249.0,30001.0
2020,8,서울특별시,중구,71872.0,273.0,31887.0
2020,8,서울특별시,중랑구,193092.0,256.0,25987.0
2020,9,서울특별시,강남구,259407.0,319.0,43089.0
2020,9,서울특별시,강동구,206533.0,291.0,35170.0
2020,9,서울특별시,강북구,156365.0,266.0,29695.0
2020,9,서울특별시,강서구,280778.0,283.0,32533.0
2020,9,서울특별시,관악구,299512.0,231.0,24780.0
2020,9,서울특별시,광진구,184251.0,265.0,31669.0
2020,9,서울특별시,구로구,205592.0,283.0,31787.0
2020,9,서울특별시,금천구,130817.0,248.0,26985.0
2020,9,서울특별시,노원구,224550.0,293.0,30042.0
2020,9,서울특별시,도봉구,147314.0,287.0,31270.0
2020,9,서울특별시,동대문구,187918.0,275.0,31275.0
2020,9,서울특별시,동작구,200953.0,272.0,31568.0
2020,9,서울특별시,마포구,194221.0,287.0,34317.0
2020,9,서울특별시,서대문구,159558.0,267.0,30992.0
2020,9,서울특별시,서초구,185305.0,352.0,50935.0
2020,9,서울특별시,성동구,140371.0,326.0,39377.0
2020,9,서울특별시,성북구,211854.0,298.0,35600.0
2020,9,서울특별시,송파구,282188.0,334.0,42010.0
2020,9,서울특별시,양천구,190393.0,321.0,39177.0
2020,9,서울특별시,영등포구,209195.0,266.0,30316.0
2020,9,서울특별시,용산구,122434.0,314.0,45074.0
2020,9,서울특별시,은평구,223751.0,292.0,34984.0
2020,9,서울특별시,종로구,87295.0,251.0,32151.0
2020,9,서울특별시,중구,72414.0,260.0,31605.0
2020,9,서울특별시,중랑구,193183.0,268.0,30202.0
2020,10,서울특별시,강남구,259503.0,238.0,27614.0
2020,10,서울특별시,강동구,207586.0,213.0,22332.0
2020,10,서울특별시,강북구,156387.0,195.0,19139.0
2020,10,서울특별시,강서구,283090.0,205.0,20545.0
2020,10,서울특별시,관악구,299679.0,167.0,15702.0
2020,10,서울특별시,광진구,184636.0,188.0,19356.0
2020,10,서울특별시,구로구,205598.0,208.0,20446.0
2020,10,서울특별시,금천구,131055.0,186.0,17982.0
2020,10,서울특별시,노원구,224558.0,224.0,20609.0
2020,10,서울특별시,도봉구,147326.0,219.0,21271.0
2020,10,서울특별시,동대문구,188027.0,199.0,19713.0
2020,10,서울특별시,동작구,201080.0,196.0,19944.0
2020,10,서울특별시,마포구,194751.0,205.0,20885.0
2020,10,서울특별시,서대문구,159524.0,204.0,20982.0
2020,10,서울특별시,서초구,185395.0,252.0,30918.0
2020,10,서울특별시,성동구,140297.0,229.0,23896.0
2020,10,서울특별시,성북구,211859.0,217.0,22535.0
2020,10,서울특별시,송파구,282658.0,238.0,25749.0
2020,10,서울특별시,양천구,190411.0,235.0,24789.0
2020,10,서울특별시,영등포구,209612.0,196.0,19587.0
2020,10,서울특별시,용산구,123530.0,217.0,25450.0
2020,10,서울특별시,은평구,223880.0,213.0,22261.0
2020,10,서울특별시,종로구,87329.0,184.0,20449.0
2020,10,서울특별시,중구,72612.0,194.0,20120.0
2020,10,서울특별시,중랑구,193242.0,200.0,19830.0
2020,11,서울특별시,강남구,259800.0,241.0,28294.0
2020,11,서울특별시,강동구,207582.0,220.0,23677.0
2020,11,서울특별시,강북구,156490.0,203.0,20531.0
2020,11,서울특별시,강서구,283731.0,209.0,21393.0
2020,11,서울특별시,관악구,299991.0,171.0,16529.0
2020,11,서울특별시,광진구,184691.0,192.0,20267.0
2020,11,서울특별시,구로구,205950.0,215.0,21737.0
2020,11,서울특별시,금천구,131633.0,192.0,18987.0
2020,11,서울특별시,노원구,224568.0,236.0,22597.0
2020,11,서울특별시,도봉구,147436.0,230.0,23216.0
2020,11,서울특별시,동대문구,188381.0,201.0,20176.0
2020,11,서울특별시,동작구,202555.0,200.0,20863.0
2020,11,서울특별시,마포구,194849.0,210.0,21835.0
2020,11,서울특별시,서대문구,159781.0,211.0,22326.0
2020,11,서울특별시,서초구,187024.0,252.0,31114.0
2020,11,서울특별시,성동구,140446.0,231.0,24202.0
2020,11,서울특별시,성북구,211856.0,223.0,23532.0
2020,11,서울특별시,송파구,283474.0,246.0,27330.0
2020,11,서울특별시,양천구,190639.0,242.0,25897.0
2020,11,서울특별시,영등포구,209989.0,202.0,20420.0
2020,11,서울특별시,용산구,123659.0,222.0,26301.0
2020,11,서울특별시,은평구,224144.0,221.0,23811.0
2020,11,서울특별시,종로구,87419.0,190.0,21544.0
2020,11,서울특별시,중구,72787.0,199.0,21091.0
2020,11,서울특별시,중랑구,193464.0,206.0,21017.0
2020,12,서울특별시,강남구,259586.0,260.0,32439.0
2020,12,서울특별시,강동구,209252.0,233.0,26111.0
2020,12,서울특별시,강북구,156473.0,216.0,22882.0
2020,12,서울특별시,강서구,283756.0,221.0,23625.0
2020,12,서울특별시,관악구,300351.0,182.0,18379.0
2020,12,서울특별시,광진구,185888.0,205.0,22738.0
2020,12,서울특별시,구로구,206086.0,230.0,24203.0
2020,12,서울특별시,금천구,132243.0,205.0,21265.0
2020,12,서울특별시,노원구,224601.0,253.0,25237.0
2020,12,서울특별시,도봉구,147440.0,247.0,26054.0
2020,12,서울특별시,동대문구,188691.0,215.0,22577.0
2020,12,서울특별시,동작구,201873.0,213.0,23170.0
2020,12,서울특별시,마포구,194989.0,227.0,24942.0
2020,12,서울특별시,서대문구,159826.0,229.0,25665.0
2020,12,서울특별시,서초구,184524.0,274.0,35242.0
2020,12,서울특별시,성동구,140437.0,245.0,26758.0
2020,12,서울특별시,성북구,211731.0,237.0,26346.0
2020,12,서울특별시,송파구,283335.0,260.0,30207.0
2020,12,서울특별시,양천구,190685.0,258.0,28741.0
2020,12,서울특별시,영등포구,210784.0,218.0,23488.0
2020,12,서울특별시,용산구,123834.0,241.0,30207.0
2020,12,서울특별시,은평구,224347.0,237.0,26571.0
2020,12,서울특별시,종로구,87411.0,210.0,25531.0
2020,12,서울특별시,중구,72808.0,220.0,24926.0
2020,12,서울특별시,중랑구,193535.0,221.0,23598.0
2021,1,서울특별시,전체,4777855.0,257.0,30216.0
2021,2,서울특별시,전체,4784548.0,245.0,27807.0
2021,3,서울특별시,전체,4787473.0,211.0,21305.0
2021,4,서울특별시,전체,4793381.0,216.0,22312.0
2021,5,서울특별시,전체,4798550.0,206.0,20498.0
2021,6,서울특별시,전체,4803182.0,218.0,22594.0
2021,1,서울특별시,강남구,260028.0,282.0,36337.0
2021,1,서울특별시,강동구,209215.0,261.0,31036.0
2021,1,서울특별시,강북구,156442.0,244.0,27804.0
2021,1,서울특별시,강서구,283973.0,244.0,27471.0
2021,1,서울특별시,관악구,300518.0,205.0,22157.0
2021,1,서울특별시,광진구,186117.0,231.0,26964.0
2021,1,서울특별시,구로구,206131.0,256.0,28472.0
2021,1,서울특별시,금천구,132414.0,229.0,25202.0
2021,1,서울특별시,노원구,224577.0,278.0,29183.0
2021,1,서울특별시,도봉구,147759.0,273.0,30452.0
2021,1,서울특별시,동대문구,188691.0,243.0,27348.0
2021,1,서울특별시,동작구,202446.0,237.0,27555.0
2021,1,서울특별시,마포구,194852.0,254.0,29642.0
2021,1,서울특별시,서대문구,159655.0,254.0,29994.0
2021,1,서울특별시,서초구,184928.0,300.0,40534.0
2021,1,서울특별시,성동구,140298.0,279.0,32365.0
2021,1,서울특별시,성북구,211513.0,267.0,31805.0
2021,1,서울특별시,송파구,283795.0,289.0,35473.0
2021,1,서울특별시,양천구,190981.0,285.0,33649.0
2021,1,서울특별시,영등포구,210975.0,244.0,27546.0
2021,1,서울특별시,용산구,123964.0,272.0,36605.0
2021,1,서울특별시,은평구,224384.0,264.0,31541.0
2021,1,서울특별시,종로구,87588.0,239.0,31469.0
2021,1,서울특별시,중구,73004.0,246.0,29345.0
2021,1,서울특별시,중랑구,193607.0,248.0,28159.0
2021,2,서울특별시,강남구,261968.0,260.0,31792.0
2021,2,서울특별시,강동구,208761.0,250.0,28705.0
2021,2,서울특별시,강북구,156539.0,236.0,26228.0
2021,2,서울특별시,강서구,284118.0,235.0,25550.0
2021,2,서울특별시,관악구,300928.0,196.0,20377.0
2021,2,서울특별시,광진구,186192.0,220.0,24727.0
2021,2,서울특별시,구로구,206411.0,245.0,26415.0
2021,2,서울특별시,금천구,132652.0,217.0,22853.0
2021,2,서울특별시,노원구,224565.0,266.0,26975.0
2021,2,서울특별시,도봉구,147840.0,261.0,28095.0
2021,2,서울특별시,동대문구,188742.0,233.0,25627.0
2021,2,서울특별시,동작구,202592.0,228.0,25554.0
2021,2,서울특별시,마포구,194898.0,241.0,27029.0
2021,2,서울특별시,서대문구,159898.0,237.0,26637.0
2021,2,서울특별시,서초구,185094.0,284.0,36814.0
2021,2,서울특별시,성동구,140260.0,272.0,31023.0
2021,2,서울특별시,성북구,211479.0,260.0,30291.0
2021,2,서울특별시,송파구,285143.0,278.0,33124.0
2021,2,서울특별시,양천구,191260.0,274.0,31582.0
2021,2,서울특별시,영등포구,211211.0,231.0,24786.0
2021,2,서울특별시,용산구,124151.0,256.0,33282.0
2021,2,서울특별시,은평구,224652.0,254.0,29361.0
2021,2,서울특별시,종로구,87614.0,224.0,28093.0
2021,2,서울특별시,중구,73166.0,228.0,26133.0
2021,2,서울특별시,중랑구,194414.0,236.0,25691.0
2021,3,서울특별시,강남구,262082.0,234.0,26565.0
2021,3,서울특별시,강동구,208942.0,215.0,21965.0
2021,3,서울특별시,강북구,156545.0,199.0,19158.0
2021,3,서울특별시,강서구,283965.0,204.0,19868.0
2021,3,서울특별시,관악구,301164.0,165.0,15080.0
2021,3,서울특별시,광진구,186234.0,186.0,18656.0
2021,3,서울특별시,구로구,206558.0,211.0,20394.0
2021,3,서울특별시,금천구,132629.0,187.0,17680.0
2021,3,서울특별시,노원구,224408.0,227.0,20501.0
2021,3,서울특별시,도봉구,147921.0,222.0,21192.0
2021,3,서울특별시,동대문구,189934.0,197.0,19108.0
